place_id	decade	presence_status	persuasion_ids	polity_id	ruling_subdivision	council_context	evidence_note_id
city:nazareth-nazareth	50	attested	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Galilee		0b6d95f99c
city:nazareth-nazareth	350	attested	catholic;nicene;orthodox	roman-empire	Galilee		0ad92d3f96
city:bethlehem-bethlehem	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		4ac1c631a5
city:bethlehem-bethlehem	50	attested	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Judaea		3794e3df78
city:bethlehem-bethlehem	90	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		8e7755a5b1
city:bethlehem-bethlehem	140	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		f25561fc6c
city:bethlehem-bethlehem	200	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		c281dc79c2
city:bethlehem-bethlehem	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina	Nicaea I (325): affected	fe62cd4ce3
city:bethlehem-bethlehem	330	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		e7ab1786b8
city:bethlehem-bethlehem	340	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		e58b008e03
city:bethlehem-bethlehem	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		4c80d31b89
city:salona-solin-near-split	40	probable	catholic;proto-orthodox	roman-empire	Dalmatia		eaf2ed22d5
city:salona-solin-near-split	50	probable	catholic;proto-orthodox	roman-empire	Dalmatia		a0804c7e46
city:salona-solin-near-split	60	probable	catholic;proto-orthodox	roman-empire	Dalmatia		b2605912b2
city:salona-solin-near-split	320	attested	catholic;nicene	roman-empire	Dalmatia	Nicaea I (325): affected	ea40271f28
city:salona-solin-near-split	350	attested	catholic;nicene	roman-empire	Dalmatia		4c7f504cbc
city:eboracum-york	160	probable	catholic;proto-orthodox	roman-empire	Britannia		c5c10e289d
city:eboracum-york	180	probable	catholic;proto-orthodox	roman-empire	Britannia		01d5506281
city:eboracum-york	300	attested	catholic;proto-orthodox	roman-empire	Britannia		eb83d94717
city:eboracum-york	310	attested	catholic;proto-orthodox	roman-empire	Britannia		e552a11b7a
city:eboracum-york	320	attested	catholic;nicene	roman-empire	Britannia	Nicaea I (325): affected	b1ed7e7d0f
city:eboracum-york	350	attested	catholic;nicene	roman-empire	Britannia		a4e05abbae
city:trapezus-trabzon	40	claimed_tradition	orthodox;proto-orthodox	roman-empire	Pontus Polemoniacus		85c53f100f
city:trapezus-trabzon	50	probable	orthodox;proto-orthodox	roman-empire	Pontus Polemoniacus		a663f05f72
city:trapezus-trabzon	80	probable	orthodox;proto-orthodox	roman-empire	Pontus Polemoniacus		7c851ae5f0
city:trapezus-trabzon	90	probable	orthodox;proto-orthodox	roman-empire	Pontus Polemoniacus		096c6a7fae
city:trapezus-trabzon	320	attested	nicene;orthodox	roman-empire	Pontus Polemoniacus	Nicaea I (325): affected	456b1f92f9
city:augusta-treverorum-trier	150	probable	catholic;proto-orthodox	roman-empire	Gallia Belgica		697023e373
city:augusta-treverorum-trier	200	attested	catholic;proto-orthodox	roman-empire	Gallia Belgica		cf79583b98
city:augusta-treverorum-trier	300	attested	catholic;proto-orthodox	roman-empire	Gallia Belgica		cb081edbac
city:augusta-treverorum-trier	310	attested	catholic;proto-orthodox	roman-empire	Gallia Belgica		faa54d803a
city:augusta-treverorum-trier	320	attested	catholic;nicene	roman-empire	Gallia Belgica	Nicaea I (325): affected	555b1aa727
city:augusta-treverorum-trier	350	attested	catholic;nicene	roman-empire	Gallia Belgica		b3791c479b
city:emerita-augusta-merida	180	attested	catholic;proto-orthodox	roman-empire	Hispania Lusitania		9095f3a937
city:emerita-augusta-merida	240	attested	catholic;proto-orthodox	roman-empire	Hispania Lusitania		418b5229e3
city:emerita-augusta-merida	250	attested	catholic;proto-orthodox	roman-empire	Hispania Lusitania		695dfd8ea4
city:emerita-augusta-merida	300	attested	catholic;proto-orthodox	roman-empire	Hispania Lusitania		f3a575bcf6
city:emerita-augusta-merida	320	attested	catholic;nicene	roman-empire	Hispania Lusitania	Nicaea I (325): affected	068f4e83d7
city:emerita-augusta-merida	350	attested	catholic;nicene	roman-empire	Hispania Lusitania		2d136697d7
city:naissus-nis	270	attested	catholic;orthodox;proto-orthodox	roman-empire	Moesia Superior		2e8d120a95
city:naissus-nis	320	attested	catholic;nicene;orthodox	roman-empire	Moesia Superior	Nicaea I (325): affected	fda0437873
city:caesaraugusta-zaragoza	180	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		67ae080ac9
city:caesaraugusta-zaragoza	300	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		ddd0daab2f
city:caesaraugusta-zaragoza	310	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		7b1507338d
city:caesaraugusta-zaragoza	320	attested	catholic;nicene	roman-empire	Hispania Tarraconensis	Nicaea I (325): affected	14ae322ba5
city:caesaraugusta-zaragoza	350	attested	catholic;nicene	roman-empire	Hispania Tarraconensis		0e7b2f6f02
city:colonia-agrippina-cologne	150	probable	catholic;proto-orthodox	roman-empire	Germania Inferior		99638852e1
city:colonia-agrippina-cologne	180	probable	catholic;proto-orthodox	roman-empire	Germania Inferior		a9ed4d00c3
city:colonia-agrippina-cologne	300	attested	catholic;proto-orthodox	roman-empire	Germania Inferior		fa5a4bf789
city:colonia-agrippina-cologne	310	attested	catholic;proto-orthodox	roman-empire	Germania Inferior		cd14c9f8ff
city:colonia-agrippina-cologne	320	attested	catholic;nicene	roman-empire	Germania Inferior	Nicaea I (325): supports	e569e98ab3
city:colonia-agrippina-cologne	350	attested	catholic;nicene	roman-empire	Germania Inferior		84a6d6af15
city:sirmium-sremska-mitrovica	290	attested	catholic;orthodox;proto-orthodox	roman-empire	Pannonia Inferior		dcf32eea6f
city:sirmium-sremska-mitrovica	300	attested	catholic;orthodox;proto-orthodox	roman-empire	Pannonia Inferior		4ef6ed33fb
city:sirmium-sremska-mitrovica	320	attested	catholic;nicene;orthodox	roman-empire	Pannonia Inferior	Nicaea I (325): affected	9912e81463
city:sirmium-sremska-mitrovica	350	attested	catholic;nicene;orthodox	roman-empire	Pannonia Inferior		9795687472
city:gortyna-gortyna	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		22ad31e600
city:gortyna-gortyna	50	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		79f97b5ac2
city:gortyna-gortyna	60	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		2031025d52
city:gortyna-gortyna	100	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		9af5e6222e
city:gortyna-gortyna	120	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		cba42e558a
city:gortyna-gortyna	160	attested	catholic;orthodox;proto-orthodox	roman-empire	Creta et Cyrenaica		d3d32b85f9
city:gortyna-gortyna	320	attested	catholic;nicene;orthodox	roman-empire	Creta et Cyrenaica	Nicaea I (325): affected	a777b80d23
city:gortyna-gortyna	350	attested	catholic;nicene;orthodox	roman-empire	Creta et Cyrenaica		edb125a209
city:syracuse-syracuse	50	attested	catholic;proto-orthodox	roman-empire	Sicilia		f0e5814a38
city:syracuse-syracuse	320	attested	catholic;nicene	roman-empire	Sicilia	Nicaea I (325): affected	55317671b2
city:syracuse-syracuse	350	attested	catholic;nicene	roman-empire	Sicilia		cd192c1bf5
city:arelate-arles	150	probable	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		4adce8eed3
city:arelate-arles	180	probable	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		1153e21e9b
city:arelate-arles	300	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		3f116d781e
city:arelate-arles	310	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		053a23f49d
city:arelate-arles	320	attested	catholic;nicene	roman-empire	Gallia Narbonensis	Nicaea I (325): affected	84af8b6319
city:arelate-arles	350	attested	catholic;nicene	roman-empire	Gallia Narbonensis		9abdf136a2
city:flavia-neapolis-nablus	40	probable	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Judaea / Syria Palestina		aa2dce83f2
city:flavia-neapolis-nablus	100	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palestina		5c6a2eb109
city:flavia-neapolis-nablus	110	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palestina		7ac45f3175
city:flavia-neapolis-nablus	120	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palestina		ec192580fe
city:flavia-neapolis-nablus	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palestina	Nicaea I (325): affected	41b9f9035f
city:flavia-neapolis-nablus	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palestina		2ee8315105
city:ostia-ostia-antica	40	probable	catholic;proto-orthodox	roman-empire	Italia (Regio I)		c0d8dddd56
city:ostia-ostia-antica	60	attested	catholic;proto-orthodox	roman-empire	Italia (Regio I)		dedc6afe50
city:ostia-ostia-antica	320	attested	catholic;nicene	roman-empire	Italia (Regio I)	Nicaea I (325): affected	07b39c17fc
city:ostia-ostia-antica	330	attested	catholic;nicene	roman-empire	Italia (Regio I)		2633d0c6d3
city:rhegium-reggio-calabria	50	attested	catholic;proto-orthodox	roman-empire	Bruttium		d0fd858035
city:rhegium-reggio-calabria	200	attested	catholic;proto-orthodox	roman-empire	Bruttium		1379729ae0
city:pepuza-near-usak-exact-location-debated	150	attested	montanist	roman-empire	Phrygia Pacatiana		4e19bddb8d
city:pepuza-near-usak-exact-location-debated	160	attested	montanist	roman-empire	Phrygia Pacatiana		e609601949
city:pepuza-near-usak-exact-location-debated	170	attested	montanist	roman-empire	Phrygia Pacatiana		6f70fc3239
city:pepuza-near-usak-exact-location-debated	180	attested	montanist	roman-empire	Phrygia Pacatiana		faade13e4f
city:pepuza-near-usak-exact-location-debated	190	attested	montanist	roman-empire	Phrygia Pacatiana		1d6313b038
city:pepuza-near-usak-exact-location-debated	200	attested	montanist	roman-empire	Phrygia Pacatiana		18bc4676df
city:pepuza-near-usak-exact-location-debated	350	attested	montanist	roman-empire	Phrygia Pacatiana		d165620a48
city:cirta-constantine	180	probable	catholic;proto-orthodox	roman-empire	Numidia		50a05ef4a6
city:cirta-constantine	240	attested	catholic;proto-orthodox	roman-empire	Numidia		d05d863654
city:cirta-constantine	250	attested	catholic;proto-orthodox	roman-empire	Numidia		b855069048
city:cirta-constantine	290	attested	catholic;proto-orthodox	roman-empire	Numidia		68caad30c3
city:cirta-constantine	300	attested	catholic;donatist;proto-orthodox	roman-empire	Numidia		180c6625c7
city:cirta-constantine	310	attested	catholic;donatist;proto-orthodox	roman-empire	Numidia		9c228a4d3b
city:cirta-constantine	320	attested	catholic;donatist;proto-orthodox	roman-empire	Numidia	Nicaea I (325): affected	b624d2c66d
city:cirta-constantine	330	attested	catholic;donatist;nicene	roman-empire	Numidia		5e781285d9
city:cirta-constantine	350	attested	catholic;donatist;nicene	roman-empire	Numidia		a43952ec77
city:leptis-magna-leptis-magna-near-al-khums	320	attested	catholic;nicene	roman-empire	Tripolitania	Nicaea I (325): affected	2046ec2ea9
city:philippopolis-plovdiv	210	attested	orthodox;proto-orthodox	roman-empire	Thracia		cfc01c8bb7
city:philippopolis-plovdiv	320	attested	nicene;orthodox	roman-empire	Thracia	Nicaea I (325): affected	494eaf96de
city:caesarea-philippi-banias	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Gaulanitis (Galilee region)		e1ce902324
city:caesarea-philippi-banias	110	probable	catholic;orthodox;proto-orthodox	roman-empire	Gaulanitis (Galilee region)		eee9c6f822
city:caesarea-philippi-banias	200	attested	catholic;orthodox;proto-orthodox	roman-empire	Gaulanitis (Galilee region)		6fd2b5eda2
city:caesarea-philippi-banias	320	attested	catholic;nicene;orthodox	roman-empire	Gaulanitis (Galilee region)	Nicaea I (325): affected	753e78b177
city:caesarea-philippi-banias	330	attested	catholic;nicene;orthodox	roman-empire	Gaulanitis (Galilee region)		7a5f9c8ec6
city:caesarea-philippi-banias	350	attested	catholic;nicene;orthodox	roman-empire	Gaulanitis (Galilee region)		47da357afa
city:bethany-al-eizariya	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		53fd0c1184
city:bethany-al-eizariya	150	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		15bd7578dd
city:bethany-al-eizariya	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		dbfa131f8d
city:samaria-sebastiyah	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina	Nicaea I (325): affected	009d54d8de
city:samaria-sebastiyah	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		01851af258
city:tomis-constanta	320	attested	nicene;orthodox	roman-empire	Moesia Inferior	Nicaea I (325): affected	00b58ab19d
city:oxyrhynchus-el-bahnasa	130	probable	catholic;miaphysite;proto-orthodox	roman-empire	Aegyptus (Thebaid)		23d9361ec4
city:oxyrhynchus-el-bahnasa	200	attested	catholic;miaphysite;proto-orthodox	roman-empire	Aegyptus (Thebaid)		dba8efd58f
city:oxyrhynchus-el-bahnasa	300	attested	catholic;miaphysite;proto-orthodox	roman-empire	Aegyptus (Thebaid)		9fb55c093d
city:oxyrhynchus-el-bahnasa	320	attested	catholic;miaphysite;nicene	roman-empire	Aegyptus (Thebaid)	Nicaea I (325): affected	12926cac19
city:oxyrhynchus-el-bahnasa	350	attested	catholic;miaphysite;nicene	roman-empire	Aegyptus (Thebaid)		614295b62e
city:emesa-homs	320	attested	catholic;miaphysite;nicene;orthodox	roman-empire	Syria Phoenice	Nicaea I (325): affected	27f629dc48
city:myra-demre	50	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		38d996ba8d
city:myra-demre	270	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		0afdc6c275
city:myra-demre	280	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		acd055e2b4
city:myra-demre	290	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		1d8906ace9
city:myra-demre	300	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		75bd7d6c6f
city:myra-demre	310	attested	catholic;orthodox;proto-orthodox	roman-empire	Lycia		c6b61d495b
city:myra-demre	320	attested	catholic;nicene;orthodox	roman-empire	Lycia	Nicaea I (325): Nicholas of Myra attends	3fed14f3c0
city:myra-demre	330	attested	catholic;nicene;orthodox	roman-empire	Lycia		b315d92366
city:myra-demre	350	attested	catholic;nicene;orthodox	roman-empire	Lycia		7a7fe8dda6
city:azotus-ashdod	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		b40299fc26
city:azotus-ashdod	200	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		b4cfa8f158
city:emmaus-emmaus-location-disputed	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Judaea		3a0b71fdec
city:emmaus-emmaus-location-disputed	120	probable	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		fa30d2c0d8
city:emmaus-emmaus-location-disputed	200	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		89e809708a
city:emmaus-emmaus-location-disputed	210	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		11153138b5
city:emmaus-emmaus-location-disputed	220	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		11153138b5
city:emmaus-emmaus-location-disputed	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina	Nicaea I (325): affected	c415d2164d
city:emmaus-emmaus-location-disputed	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		789305f613
city:capua-santa-maria-capua-vetere	40	probable	catholic;proto-orthodox	roman-empire	Campania		b29d959dda
city:capua-santa-maria-capua-vetere	60	probable	catholic;proto-orthodox	roman-empire	Campania		3e0f260893
city:capua-santa-maria-capua-vetere	320	attested	catholic;nicene	roman-empire	Campania	Nicaea I (325): affected	662a7f06f8
city:neapolis-naples	40	probable	catholic;proto-orthodox	roman-empire	Campania		a344d07428
city:neapolis-naples	300	attested	catholic;proto-orthodox	roman-empire	Campania		739787bb6b
city:neapolis-naples	320	attested	catholic;nicene	roman-empire	Campania	Nicaea I (325): affected	0cfc6cd51e
city:chalcedon-kad-koy-istanbul	320	attested	catholic;nicene;orthodox	roman-empire	Bithynia	Nicaea I (325): affected	f472128141
city:memphis-mit-rahina-near-cairo	40	claimed_tradition	catholic;jewish-christian;miaphysite;proto-orthodox	roman-empire	Aegyptus		0058f037f5
city:memphis-mit-rahina-near-cairo	320	attested	catholic;miaphysite;nicene	roman-empire	Aegyptus	Nicaea I (325): affected	6232b1eac9
city:memphis-mit-rahina-near-cairo	350	attested	catholic;miaphysite;nicene	roman-empire	Aegyptus		2a66d0e5d7
city:heliopolis-baalbek	320	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice / Coele Syria	Nicaea I (325): affected	b7f30198c3
city:heliopolis-baalbek	330	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice / Coele Syria		f3429b3c88
city:heliopolis-baalbek	350	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice / Coele Syria		e2522b4f68
city:scythopolis-bet-shean	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina	Nicaea I (325): affected	1d7345d851
city:palmyra-tadmur	260	attested	miaphysite;monarchian;orthodox;proto-orthodox	palmyrene-empire	Syria		0847ac9a91
city:palmyra-tadmur	320	attested	miaphysite;nicene;orthodox	roman-empire	Syria	Nicaea I (325): affected	42eeb386d2
city:palmyra-tadmur	350	attested	miaphysite;nicene;orthodox	roman-empire	Syria		33ae2eb18e
city:carrhae-harran	40	probable	church-of-the-east;miaphysite;proto-orthodox	parthian-roman-border	Osrhoene / Mesopotamia		70da530f43
city:carrhae-harran	320	attested	church-of-the-east;miaphysite;nicene	roman-empire	Osrhoene	Nicaea I (325): affected	d01502f70f
city:carrhae-harran	350	attested	church-of-the-east;miaphysite;nicene	roman-empire	Osrhoene		10719a39a1
city:thebes-luxor	240	probable	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		4104bef275
city:thebes-luxor	250	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		19d23a83ff
city:thebes-luxor	260	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		1750d81321
city:thebes-luxor	270	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		eb425e71e1
city:thebes-luxor	280	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		92a7b9a507
city:thebes-luxor	290	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		2d553c8561
city:thebes-luxor	300	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		1845df1dad
city:thebes-luxor	310	attested	catholic;miaphysite;proto-orthodox	roman-empire	Thebaid		a64808d3ee
city:thebes-luxor	320	attested	catholic;miaphysite;nicene	roman-empire	Thebaid	Nicaea I (325): affected	3e37a36e41
city:thebes-luxor	330	attested	catholic;miaphysite;nicene	roman-empire	Thebaid		dd3bbe611a
city:thebes-luxor	340	attested	catholic;miaphysite;nicene	roman-empire	Thebaid		b5a9b91930
city:thebes-luxor	350	attested	catholic;miaphysite;nicene	roman-empire	Thebaid		c30e2da7a7
city:antinoopolis-sheikh-ibada	320	attested	catholic;miaphysite;nicene	roman-empire	Thebaid (Middle Egypt)	Nicaea I (325): affected	b63478875d
city:tiberias-tiberias	40	probable	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Galilaea		4589e7b93f
city:tiberias-tiberias	200	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		8d2599ab3a
city:tiberias-tiberias	310	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		12ebd57808
city:tiberias-tiberias	320	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina	Nicaea I (325): affected	1d6247df37
city:tiberias-tiberias	330	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		700933b71c
city:tiberias-tiberias	350	attested	catholic;nicene;orthodox	roman-empire	Syria Palaestina		7875f276aa
city:ascalon-ashkelon	40	probable	catholic;orthodox;proto-orthodox	roman-empire	Judaea		f53b33c35b
city:ascalon-ashkelon	250	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Palaestina		34914e0fca
city:ravenna-ravenna	180	attested	catholic;proto-orthodox	roman-empire	Gallia Cisalpina / Aemilia		c701b3d5b8
city:ravenna-ravenna	320	attested	catholic;nicene	roman-empire	Gallia Cisalpina / Aemilia	Nicaea I (325): affected	51e7ad0d79
city:ravenna-ravenna	350	attested	catholic;nicene	roman-empire	Gallia Cisalpina / Aemilia		78de0e8ab4
city:carnuntum-petronell-carnuntum	320	attested	catholic;nicene;orthodox	roman-empire	Pannonia Superior	Nicaea I (325): affected	2ccf04f21e
city:gadara-umm-qays	40	attested	catholic;jewish-christian;orthodox;proto-orthodox	roman-empire	Decapolis / Syria		7e24bca5a7
city:gadara-umm-qays	50	probable	catholic;orthodox;proto-orthodox	roman-empire	Decapolis / Syria		717b8e603c
city:gadara-umm-qays	110	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria / Decapolis		cdea3db511
city:gadara-umm-qays	320	attested	catholic;nicene;orthodox	roman-empire	Syria / Decapolis	Nicaea I (325): affected	61f20bc055
city:gadara-umm-qays	350	attested	catholic;nicene;orthodox	roman-empire	Syria / Decapolis		116bb1b6c3
city:augusta-vindelicorum-augsburg	300	attested	catholic;proto-orthodox	roman-empire	Raetia		0c426fc6f3
city:augusta-vindelicorum-augsburg	310	attested	catholic;proto-orthodox	roman-empire	Raetia		6e1c95ba99
city:augusta-vindelicorum-augsburg	320	attested	catholic;nicene	roman-empire	Raetia	Nicaea I (325): affected	7bba1604bd
city:augusta-vindelicorum-augsburg	350	attested	catholic;nicene	roman-empire	Raetia		4e46891f6f
city:nazianzus-bekarlar-near-guzelyurt	280	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		23cfafa0b8
city:nazianzus-bekarlar-near-guzelyurt	290	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		4e9f569f99
city:nazianzus-bekarlar-near-guzelyurt	300	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		d7c4ab69aa
city:nazianzus-bekarlar-near-guzelyurt	310	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		0f162a55ba
city:nazianzus-bekarlar-near-guzelyurt	320	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda	Nicaea I (325): Gregory the Elder attends	6535cc5f01
city:nazianzus-bekarlar-near-guzelyurt	330	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		c6bc3d8816
city:nazianzus-bekarlar-near-guzelyurt	340	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		5f7466c852
city:nazianzus-bekarlar-near-guzelyurt	350	attested	catholic;nicene;orthodox	roman-empire	Cappadocia Secunda		1a4d6a4ee3
city:bononia-bologna	320	attested	catholic;nicene	roman-empire	Gallia Cisalpina / Aemilia	Nicaea I (325): affected	4e34bd7106
city:serdica-sofia	320	attested	catholic;nicene;orthodox	roman-empire	Dacia / Moesia Superior	Nicaea I (325): affected	4098d9a40f
city:serdica-sofia	340	attested	catholic;nicene;orthodox	roman-empire	Dacia / Moesia Superior	Council of Serdica (343-344 AD)	f237794e10
city:serdica-sofia	350	attested	catholic;nicene;orthodox	roman-empire	Dacia / Moesia Superior	Council of Serdica (343-344 AD)	2735407b5f
city:gangra-cank-r	320	attested	catholic;nicene;orthodox	roman-empire	Paphlagonia	Nicaea I (325): affected	eece449bd7
city:gangra-cank-r	330	attested	catholic;nicene;orthodox	roman-empire	Paphlagonia	Council of Gangra (c.340 AD)	b1ee1a08aa
city:gangra-cank-r	350	attested	catholic;nicene;orthodox	roman-empire	Paphlagonia		27d30fbc40
city:amida-diyarbak-r	320	attested	catholic;church-of-the-east;miaphysite;nicene	roman-empire	Mesopotamia / Armenia Minor	Nicaea I (325): affected	486572e1b5
city:sebaste-sivas	300	attested	catholic;orthodox;proto-orthodox	roman-empire	Armenia Minor / Pontus		6cf6daf6b1
city:sebaste-sivas	310	attested	catholic;orthodox;proto-orthodox	roman-empire	Armenia Minor / Pontus		7291367c02
city:sebaste-sivas	320	attested	catholic;nicene;orthodox	roman-empire	Armenia Minor / Pontus	Nicaea I (325): affected	962609ab8a
city:sebaste-sivas	330	attested	catholic;eustathian-ascetic;nicene;orthodox	roman-empire	Armenia Minor / Pontus		9ea71920d6
city:sebaste-sivas	340	attested	catholic;eustathian-ascetic;nicene;orthodox	roman-empire	Armenia Minor / Pontus		85644e9a4a
city:sebaste-sivas	350	attested	catholic;eustathian-ascetic;nicene;orthodox	roman-empire	Armenia Minor / Pontus		6234a2989a
city:tolosa-toulouse	190	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		5660c0a102
city:tolosa-toulouse	200	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		1923ff7e9f
city:tolosa-toulouse	210	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		0dc2b10138
city:tolosa-toulouse	220	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		0dc2b10138
city:tolosa-toulouse	230	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		0dc2b10138
city:tolosa-toulouse	240	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		dad734a825
city:tolosa-toulouse	320	attested	catholic;nicene	roman-empire	Gallia Narbonensis	Nicaea I (325): affected	2d31f8d361
city:tolosa-toulouse	350	attested	catholic;nicene	roman-empire	Gallia Narbonensis		c5056fcab9
city:narbo-narbonne	320	attested	catholic;nicene	roman-empire	Gallia Narbonensis	Nicaea I (325): affected	9c9d99fff1
city:hispalis-seville	290	attested	catholic;proto-orthodox	roman-empire	Baetica		6001bf0737
city:hispalis-seville	300	attested	catholic;proto-orthodox	roman-empire	Baetica		62c5e91cc7
city:hispalis-seville	310	attested	catholic;proto-orthodox	roman-empire	Baetica		62b3e37520
city:hispalis-seville	320	attested	catholic;nicene	roman-empire	Baetica	Nicaea I (325): affected	5e314cf39e
city:elvira-iliberis-near-granada	290	attested	catholic;proto-orthodox	roman-empire	Baetica	Council of Elvira (~306 AD)	d998aece32
city:elvira-iliberis-near-granada	300	attested	catholic;proto-orthodox	roman-empire	Baetica	Council of Elvira (~306 AD)	76bd0704ff
city:elvira-iliberis-near-granada	320	attested	catholic;nicene	roman-empire	Baetica	Nicaea I (325): affected	28e82ec43e
city:elvira-iliberis-near-granada	350	attested	catholic;nicene	roman-empire	Baetica		ac3cc02970
city:valentia-valencia	300	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		14668b3f5f
city:valentia-valencia	310	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		d74210e480
city:valentia-valencia	320	attested	catholic;nicene	roman-empire	Hispania Tarraconensis	Nicaea I (325): affected	04daf7e02b
city:valentia-valencia	350	attested	catholic;nicene	roman-empire	Hispania Tarraconensis		04bfb61dee
city:barcinonae-barcelona	310	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis	Council of Arles (314 AD): Probus attends	5781d3616d
city:barcinonae-barcelona	320	attested	catholic;nicene	roman-empire	Hispania Tarraconensis	Nicaea I (325): affected	70304f993b
city:barcinonae-barcelona	350	attested	catholic;nicene	roman-empire	Hispania Tarraconensis		1686985fbc
